1 qid:9800 1:0.148492 2:0.068966 3:0.000000 4:0.000000 5:0.150812 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.200166 12:0.073282 13:0.000000 14:0.000000 15:0.204045 16:0.185600 17:0.063830 18:0.000000 19:0.666667 20:0.185849 21:0.796279 22:0.694284 23:0.872382 24:0.682906 25:0.447003 26:0.564073 27:0.371673 28:0.679190 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.790562 38:0.686318 39:0.881138 40:0.678636 41:0.000079 42:0.000950 43:0.000000 44:1.000000 45:0.836735 46:0.000000 #docid = GX242-41-9813353 inc = 1 prob = 0.862998
1 qid:3680 1:0.694633 2:0.000000 3:0.000000 4:0.333333 5:0.695154 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.633652 12:0.000000 13:0.000000 14:0.289816 15:0.633941 16:0.862666 17:0.833333 18:0.700000 19:0.571429 20:0.863178 21:0.813735 22:0.211510 23:0.718197 24:0.231100 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.335036 34:0.000000 35:0.000000 36:0.000000 37:0.817850 38:0.196069 39:0.674510 40:0.212564 41:0.566755 42:0.166667 43:0.000000 44:0.666667 45:0.509091 46:0.000000 #docid = GX012-76-9835808 inc = 1 prob = 0.649
1 qid:3680 1:0.694633 2:0.000000 3:0.000000 4:0.333333 5:0.695154 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.633652 12:0.000000 13:0.000000 14:0.289816 15:0.633941 16:0.862666 17:0.833333 18:0.700000 19:0.571429 20:0.863178 21:0.813735 22:0.211510 23:0.718197 24:0.231100 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.335036 34:0.000000 35:0.000000 36:0.000000 37:0.817850 38:0.196069 39:0.674510 40:0.212564 41:0.566755 42:0.166667 43:0.000000 44:0.666667 45:0.509091 46:0.000000 #docid = GX012-76-9835808 inc = 1 prob = 0.649
1 qid:3680 1:0.694633 2:0.000000 3:0.000000 4:0.333333 5:0.695154 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.633652 12:0.000000 13:0.000000 14:0.289816 15:0.633941 16:0.862666 17:0.833333 18:0.700000 19:0.571429 20:0.863178 21:0.813735 22:0.211510 23:0.718197 24:0.231100 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.335036 34:0.000000 35:0.000000 36:0.000000 37:0.817850 38:0.196069 39:0.674510 40:0.212564 41:0.566755 42:0.166667 43:0.000000 44:0.666667 45:0.509091 46:0.000000 #docid = GX012-76-9835808 inc = 1 prob = 0.649
1 qid:1135 1:0.164154 2:0.166667 3:0.000000 4:0.000000 5:0.164712 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.213035 12:0.152796 13:0.000000 14:0.000000 15:0.214383 16:0.135756 17:0.188679 18:0.000000 19:0.555556 20:0.136009 21:0.780352 22:0.814297 23:0.840969 24:0.863431 25:0.305154 26:0.341720 27:0.248903 28:0.180255 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.788452 38:0.823397 39:0.844639 40:0.867470 41:0.007689 42:0.031250 43:0.000000 44:0.666667 45:0.862745 46:0.000000 #docid = GX254-01-1831784 inc = 0.824577328693868 prob = 0.862819
1 qid:1135 1:0.164154 2:0.166667 3:0.000000 4:0.000000 5:0.164712 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.213035 12:0.152796 13:0.000000 14:0.000000 15:0.214383 16:0.135756 17:0.188679 18:0.000000 19:0.555556 20:0.136009 21:0.780352 22:0.814297 23:0.840969 24:0.863431 25:0.305154 26:0.341720 27:0.248903 28:0.180255 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.788452 38:0.823397 39:0.844639 40:0.867470 41:0.007689 42:0.031250 43:0.000000 44:0.666667 45:0.862745 46:0.000000 #docid = GX254-01-1831784 inc = 0.824577328693868 prob = 0.862819
1 qid:1135 1:0.164154 2:0.166667 3:0.000000 4:0.000000 5:0.164712 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.213035 12:0.152796 13:0.000000 14:0.000000 15:0.214383 16:0.135756 17:0.188679 18:0.000000 19:0.555556 20:0.136009 21:0.780352 22:0.814297 23:0.840969 24:0.863431 25:0.305154 26:0.341720 27:0.248903 28:0.180255 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.788452 38:0.823397 39:0.844639 40:0.867470 41:0.007689 42:0.031250 43:0.000000 44:0.666667 45:0.862745 46:0.000000 #docid = GX254-01-1831784 inc = 0.824577328693868 prob = 0.862819
0 qid:1904 1:0.218638 2:0.000000 3:0.333333 4:0.500000 5:0.221825 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.312339 12:0.000000 13:0.354243 14:0.500000 15:0.320641 16:0.121212 17:0.009569 18:0.150000 19:0.333333 20:0.120445 21:0.845574 22:1.000000 23:1.000000 24:1.000000 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.625710 30:0.213082 31:0.334884 32:0.164262 33:0.768072 34:0.374445 35:0.010184 36:0.415027 37:0.735027 38:0.882077 39:1.000000 40:0.901023 41:0.049957 42:0.017544 43:0.000000 44:0.600000 45:0.294118 46:0.000000 #docid = GX239-86-14536596 inc = 1 prob = 0.362167
0 qid:1904 1:0.218638 2:0.000000 3:0.333333 4:0.500000 5:0.221825 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.312339 12:0.000000 13:0.354243 14:0.500000 15:0.320641 16:0.121212 17:0.009569 18:0.150000 19:0.333333 20:0.120445 21:0.845574 22:1.000000 23:1.000000 24:1.000000 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.625710 30:0.213082 31:0.334884 32:0.164262 33:0.768072 34:0.374445 35:0.010184 36:0.415027 37:0.735027 38:0.882077 39:1.000000 40:0.901023 41:0.049957 42:0.017544 43:0.000000 44:0.600000 45:0.294118 46:0.000000 #docid = GX239-86-14536596 inc = 1 prob = 0.362167
0 qid:1904 1:0.218638 2:0.000000 3:0.333333 4:0.500000 5:0.221825 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.312339 12:0.000000 13:0.354243 14:0.500000 15:0.320641 16:0.121212 17:0.009569 18:0.150000 19:0.333333 20:0.120445 21:0.845574 22:1.000000 23:1.000000 24:1.000000 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.625710 30:0.213082 31:0.334884 32:0.164262 33:0.768072 34:0.374445 35:0.010184 36:0.415027 37:0.735027 38:0.882077 39:1.000000 40:0.901023 41:0.049957 42:0.017544 43:0.000000 44:0.600000 45:0.294118 46:0.000000 #docid = GX239-86-14536596 inc = 1 prob = 0.362167
0 qid:1212 1:0.032779 2:0.000000 3:0.000000 4:1.000000 5:0.033031 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.031031 12:0.000000 13:0.000000 14:0.390815 15:0.031155 16:0.067763 17:0.111111 18:0.529412 19:0.300000 20:0.068109 21:0.634525 22:0.684008 23:0.740176 24:0.751312 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.515253 34:0.046245 35:0.001139 36:0.044940 37:0.631799 38:0.690313 39:0.741530 40:0.752981 41:0.003590 42:0.125000 43:0.358974 44:0.125000 45:0.254237 46:0.000000 #docid = GX234-15-0376917 inc = 1 prob = 0.120801
0 qid:1212 1:0.032779 2:0.000000 3:0.000000 4:1.000000 5:0.033031 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.031031 12:0.000000 13:0.000000 14:0.390815 15:0.031155 16:0.067763 17:0.111111 18:0.529412 19:0.300000 20:0.068109 21:0.634525 22:0.684008 23:0.740176 24:0.751312 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.515253 34:0.046245 35:0.001139 36:0.044940 37:0.631799 38:0.690313 39:0.741530 40:0.752981 41:0.003590 42:0.125000 43:0.358974 44:0.125000 45:0.254237 46:0.000000 #docid = GX234-15-0376917 inc = 1 prob = 0.120801
0 qid:1212 1:0.032779 2:0.000000 3:0.000000 4:1.000000 5:0.033031 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.031031 12:0.000000 13:0.000000 14:0.390815 15:0.031155 16:0.067763 17:0.111111 18:0.529412 19:0.300000 20:0.068109 21:0.634525 22:0.684008 23:0.740176 24:0.751312 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.515253 34:0.046245 35:0.001139 36:0.044940 37:0.631799 38:0.690313 39:0.741530 40:0.752981 41:0.003590 42:0.125000 43:0.358974 44:0.125000 45:0.254237 46:0.000000 #docid = GX234-15-0376917 inc = 1 prob = 0.120801
0 qid:1913 1:0.018834 2:1.000000 3:1.000000 4:1.000000 5:0.024237 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.017438 12:1.000000 13:1.000000 14:1.000000 15:0.022548 16:0.005726 17:0.255814 18:0.478261 19:0.333333 20:0.005814 21:0.606987 22:0.750891 23:0.735697 24:0.502530 25:1.000000 26:1.000000 27:1.000000 28:0.983683 29:1.000000 30:1.000000 31:1.000000 32:0.985987 33:1.000000 34:1.000000 35:1.000000 36:1.000000 37:0.637693 38:0.779979 39:0.796704 40:0.541186 41:0.182342 42:0.023256 43:0.000000 44:0.600000 45:0.180000 46:0.000000 #docid = GX045-63-13819298 inc = 0.661479985526935 prob = 0.15773
0 qid:1913 1:0.018834 2:1.000000 3:1.000000 4:1.000000 5:0.024237 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.017438 12:1.000000 13:1.000000 14:1.000000 15:0.022548 16:0.005726 17:0.255814 18:0.478261 19:0.333333 20:0.005814 21:0.606987 22:0.750891 23:0.735697 24:0.502530 25:1.000000 26:1.000000 27:1.000000 28:0.983683 29:1.000000 30:1.000000 31:1.000000 32:0.985987 33:1.000000 34:1.000000 35:1.000000 36:1.000000 37:0.637693 38:0.779979 39:0.796704 40:0.541186 41:0.182342 42:0.023256 43:0.000000 44:0.600000 45:0.180000 46:0.000000 #docid = GX045-63-13819298 inc = 0.661479985526935 prob = 0.15773
0 qid:1913 1:0.018834 2:1.000000 3:1.000000 4:1.000000 5:0.024237 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.017438 12:1.000000 13:1.000000 14:1.000000 15:0.022548 16:0.005726 17:0.255814 18:0.478261 19:0.333333 20:0.005814 21:0.606987 22:0.750891 23:0.735697 24:0.502530 25:1.000000 26:1.000000 27:1.000000 28:0.983683 29:1.000000 30:1.000000 31:1.000000 32:0.985987 33:1.000000 34:1.000000 35:1.000000 36:1.000000 37:0.637693 38:0.779979 39:0.796704 40:0.541186 41:0.182342 42:0.023256 43:0.000000 44:0.600000 45:0.180000 46:0.000000 #docid = GX045-63-13819298 inc = 0.661479985526935 prob = 0.15773
2 qid:1720 1:0.046572 2:0.000000 3:0.200000 4:0.000000 5:0.044099 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.051031 12:0.000000 13:0.224675 14:0.000000 15:0.048354 16:0.014967 17:0.000000 18:0.142857 19:0.090909 20:0.014675 21:0.803085 22:0.739106 23:0.657366 24:0.689431 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.395221 30:0.248098 31:0.308026 32:0.164016 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.776809 38:0.684589 39:0.640388 40:0.574605 41:0.000000 42:0.000000 43:0.432432 44:0.000000 45:0.018868 46:0.000000 #docid = GX231-53-11131518 inc = 1 prob = 0.773746
