1 qid:3755 1:0.872340 2:0.166667 3:0.000000 4:0.500000 5:0.882979 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.694285 12:0.145980 13:0.000000 14:0.459117 15:0.720415 16:1.000000 17:0.003077 18:0.033557 19:0.240000 20:1.000000 21:0.612395 22:0.574261 23:0.651465 24:0.516504 25:0.568676 26:0.278917 27:0.001656 28:0.191453 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.962912 34:1.000000 35:0.752988 36:0.950833 37:0.607466 38:0.560778 39:0.632502 40:0.504364 41:0.122775 42:0.046358 43:0.045045 44:0.857143 45:0.488372 46:0.000000 #docid = GX020-87-5501707 inc = 1 prob = 0.690886
0 qid:867 1:0.020656 2:0.000000 3:0.000000 4:0.000000 5:0.017052 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.020190 12:0.000000 13:0.000000 14:0.000000 15:0.017957 16:0.009449 17:0.000000 18:0.263158 19:1.000000 20:0.009791 21:0.999756 22:0.705625 23:0.518713 24:0.756152 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.983743 38:0.655981 39:0.451037 40:0.741799 41:0.000000 42:0.000000 43:0.052632 44:0.750000 45:1.000000 46:0.000000 #docid = GX164-28-0476852 inc = 1 prob = 0.435552
0 qid:867 1:0.020656 2:0.000000 3:0.000000 4:0.000000 5:0.017052 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.020190 12:0.000000 13:0.000000 14:0.000000 15:0.017957 16:0.009449 17:0.000000 18:0.263158 19:1.000000 20:0.009791 21:0.999756 22:0.705625 23:0.518713 24:0.756152 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.983743 38:0.655981 39:0.451037 40:0.741799 41:0.000000 42:0.000000 43:0.052632 44:0.750000 45:1.000000 46:0.000000 #docid = GX164-28-0476852 inc = 1 prob = 0.435552
0 qid:867 1:0.020656 2:0.000000 3:0.000000 4:0.000000 5:0.017052 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.020190 12:0.000000 13:0.000000 14:0.000000 15:0.017957 16:0.009449 17:0.000000 18:0.263158 19:1.000000 20:0.009791 21:0.999756 22:0.705625 23:0.518713 24:0.756152 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.983743 38:0.655981 39:0.451037 40:0.741799 41:0.000000 42:0.000000 43:0.052632 44:0.750000 45:1.000000 46:0.000000 #docid = GX164-28-0476852 inc = 1 prob = 0.435552
0 qid:5934 1:0.011673 2:0.000000 3:1.000000 4:0.000000 5:0.014267 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.016009 12:0.000000 13:1.000000 14:0.000000 15:0.019679 16:0.005761 17:0.000000 18:0.615385 19:0.833333 20:0.006087 21:0.920964 22:0.731876 23:0.620920 24:0.652700 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.470123 30:1.000000 31:1.000000 32:1.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.951285 38:0.751281 39:0.655212 40:0.670367 41:0.019833 42:0.047619 43:0.000000 44:0.250000 45:0.409091 46:0.000000 #docid = GX231-68-2585460 inc = 1 prob = 0.0785194
0 qid:5934 1:0.011673 2:0.000000 3:1.000000 4:0.000000 5:0.014267 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.016009 12:0.000000 13:1.000000 14:0.000000 15:0.019679 16:0.005761 17:0.000000 18:0.615385 19:0.833333 20:0.006087 21:0.920964 22:0.731876 23:0.620920 24:0.652700 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.470123 30:1.000000 31:1.000000 32:1.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.951285 38:0.751281 39:0.655212 40:0.670367 41:0.019833 42:0.047619 43:0.000000 44:0.250000 45:0.409091 46:0.000000 #docid = GX231-68-2585460 inc = 1 prob = 0.0785194
0 qid:5934 1:0.011673 2:0.000000 3:1.000000 4:0.000000 5:0.014267 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.016009 12:0.000000 13:1.000000 14:0.000000 15:0.019679 16:0.005761 17:0.000000 18:0.615385 19:0.833333 20:0.006087 21:0.920964 22:0.731876 23:0.620920 24:0.652700 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.470123 30:1.000000 31:1.000000 32:1.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.951285 38:0.751281 39:0.655212 40:0.670367 41:0.019833 42:0.047619 43:0.000000 44:0.250000 45:0.409091 46:0.000000 #docid = GX231-68-2585460 inc = 1 prob = 0.0785194
0 qid:9335 1:0.001007 2:0.500000 3:0.250000 4:1.000000 5:0.004028 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.007137 12:0.284032 13:0.250000 14:0.543339 15:0.015134 16:0.000000 17:0.083333 18:0.045455 19:0.777778 20:0.000027 21:0.277772 22:0.538570 23:0.201474 24:0.468079 25:0.726368 26:0.552614 27:0.238066 28:0.544082 29:1.000000 30:0.502966 31:0.204107 32:0.505996 33:0.501519 34:0.000000 35:0.000000 36:0.000000 37:0.359006 38:0.498050 39:0.281372 40:0.406660 41:0.004280 42:0.045455 43:0.000000 44:1.000000 45:0.761194 46:0.000000 #docid = GX188-57-11091669 inc = 0.705926682202941 prob = 0.118291
0 qid:9335 1:0.001007 2:0.500000 3:0.250000 4:1.000000 5:0.004028 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.007137 12:0.284032 13:0.250000 14:0.543339 15:0.015134 16:0.000000 17:0.083333 18:0.045455 19:0.777778 20:0.000027 21:0.277772 22:0.538570 23:0.201474 24:0.468079 25:0.726368 26:0.552614 27:0.238066 28:0.544082 29:1.000000 30:0.502966 31:0.204107 32:0.505996 33:0.501519 34:0.000000 35:0.000000 36:0.000000 37:0.359006 38:0.498050 39:0.281372 40:0.406660 41:0.004280 42:0.045455 43:0.000000 44:1.000000 45:0.761194 46:0.000000 #docid = GX188-57-11091669 inc = 0.705926682202941 prob = 0.118291
0 qid:9335 1:0.001007 2:0.500000 3:0.250000 4:1.000000 5:0.004028 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.007137 12:0.284032 13:0.250000 14:0.543339 15:0.015134 16:0.000000 17:0.083333 18:0.045455 19:0.777778 20:0.000027 21:0.277772 22:0.538570 23:0.201474 24:0.468079 25:0.726368 26:0.552614 27:0.238066 28:0.544082 29:1.000000 30:0.502966 31:0.204107 32:0.505996 33:0.501519 34:0.000000 35:0.000000 36:0.000000 37:0.359006 38:0.498050 39:0.281372 40:0.406660 41:0.004280 42:0.045455 43:0.000000 44:1.000000 45:0.761194 46:0.000000 #docid = GX188-57-11091669 inc = 0.705926682202941 prob = 0.118291
0 qid:5126 1:0.000000 2:0.000000 3:0.000000 4:0.000000 5:0.000000 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.000000 12:0.000000 13:0.000000 14:0.000000 15:0.000000 16:0.001202 17:0.000000 18:0.235294 19:0.000000 20:0.000971 21:0.000000 22:0.000000 23:0.000000 24:0.000000 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.000000 38:0.000000 39:0.000000 40:0.000000 41:0.000000 42:0.000000 43:0.333333 44:0.000000 45:0.000000 46:0.000000 #docid = GX000-00-0000000 inc = 1 prob = 0.0328951
